code,product_name,brands,categories,ingredients_text,quantity
0079656049718,Sport Performance Advanced UVA/UVB Sunscreen,Banana Boat,Sunscreen,"Avobenzone, Homosapate, Octisalate, Octocylene, Oxybenzone, Water, Stearyl Alcohol, Glycerin, Caprylyl Glycol, Hydrogenated Dimer Dilinoleyl/Dimethylcarbonate Copolymer, Cetyl Alcohol, Triethanolamine, Behenyl Alcohol, Glyceryl Stearate, Glyceryl Stearate Citrate, Disodium Ethylene Dicocamide PEG-15 Disulfate, Sodium Lauroyl Sarcosinate, Carbomer, Xanthan Gum, Aloe Barbadensis Leaf Juice, Retinyl Palmitate (Vitamin A), Tocopherol, Tocopheryl Acetate (Vitamin E), Cetearyl Alcohol, Sodium Lauroyl Lactylate, Lecithin, BHT, Methyldibromo Methyldibromo Glutaronitrile, Methylchloroisothiazolinone, Methylisothiazolinone, Phenoxyethanol, Dipropylene Glycol, Disodium EDTA",236ml
7649990771588,Sunfid spf50+,Fiderma,Sunscreen,"AQUA (WATER), DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, C12-15 ALKYL BENZOATE, ETHYLHEXYL TRIAZONE, PHENYLBENZIMIDAZOLE SULFONIC ACID, ROSA DAMASCENA FLOWER WATER, CAPRYLIC/CAPRIC TRIGLYCERIDE, DIBUTYL ADIPATE, ISOAMYL LAURATE, PROPANEDIOL, GLYCERYL STEARATE CITRATE, TRIETHANOLAMINE, PANTHENYL TRIACETATE, CETEARYL ALCOHOL, ALCOHOL, LIMNANTHES ALBA ASCORBYL (MEADOFOAM) SEED OIL, PALMITATE, TOCOPHEROL, O-CYMEN-5-OL, TOCOPHERYL ACETATE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, HELIANTHUS ANNUUS SEED CERA, ETHYL LINOLEATE, XANTHAN GUM, GELLAN GUM, OLEYL ALCOHOL, PHENYLPROPANOL, DIPROPYLENE GLYCOL, GLYCERYL CAPRYLATE, CAPRYLYL GLYCOL, SODIUM BENZOATE, SODIUM PHYTATE, CITRIC ACID, BENZYL ALCOHOL, CINNAMAL, CINNAMYL ALCOHOL.",
0634084471502,Badger Adventure Sport 50 SPF,Badger,Sunscreen,"Uncoated Zinc Oxide 25%, Sunflower Seed Oil, Beeswax, Tocopherol",68g
8906087775713,derma aqua gel sunscreen,the derma co.,Sunscreen,,50 mg
0062600953674,Ultra Sheer Dry-Touch Sunscreen with Helioplex,Neutrogena,Sunscreen,"Homosalate (15%), Octocrylene (10%), Oxybenzone (6%), Octisalate (5%), Avobenzone (3%), Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Acrylates/ Dimethicone Copolymer, BHT, Cera Alba, Chlorphenesin, Cyclopentasiloxane, Diethylhexyl 2, 6-Naphthalate, Dipotassium Glycyrrhizate, Disodium EDTA, Ethylhexylglycerin, Glyceryl Stearate, Methylisothiazolinone, Parfum, PEG-8 Laurate, PEG-100 Stearate, Silica, Styrene/Acrylates Copolymer, Triethanolamine, Water (eau).",88 mL
0062600380579,Ultra Sheeran Body Mist Sunscreen,Neutrogena,Sunscreen,"Homosalate 15%, Octocrylene 10%, Octisalate 5% Avobenzone 3%, Acrylates/Octylacyline, copolymer, alcohol Denat., Butyloctyl Salicylate, Dicaprylyl Carbonate 2,6-Naphthalate, Isobutane, Nexpert Glycol, Diheptanoate, Parfum, Polyester-7, tocopheryl acetate.",141 g
8901296049464,Photostable Gold,SUN Pharma,"Sunscreen, sunscreen gel","Cyclopentasiloxane (and) Dimethicone Crosspolymer, Dimethicone and Dimethicone Crosspolymer, Caprylyl Methicone (and) PEG-12 Dimethicone/PPG-20 Crosspolymer, Ethylhexyl Methoxycinnamate,Cyclopentasiloxane (and) PEG/PPG-18/18 Dimethicone, Methylene Bis-benzotriazolyl Tetramethylbutylphenol, C12-C15 Alkyl Benzoate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Silica, Lauryl Laurate, Ethylhexyl Triazone, Propylene Glycol (and) Diazolidinyl Urea (and) lodopropynyl Butylcarbamate and Butylated Hydroxy Toluene.",50 g
4066447105650,Sonnenfluid sensitiv LSF 50+,"Sun Dance, Sundance",Sunscreen,"Aqua, Dibutyl Adipate, Glycerin, Diethylamino Hydroxybenzoyl Hexyl Benzoate, C12-15 Alkyl Benzoate, Ethylhexyl Salicylate, Ethylhexyl Triazone, Bis-Diglyceryl Polyacyladipate-2, Potassium Cetyl Phosphate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Panthenol, Copernicia Cerifera Cera, Hydrogenated Palm Glycerides, Tocopheryl Acetate, Phenylbenzimidazole Sulfonic Acid, Saccharide Isomerate, Hydroxyacetophenone, Oryza Sativa Bran Cera, Squalane, Microcrystalline Cellulose, Potassium Hydroxide, Caprylyl Glycol, Decylene Glycol, Succinoglycan, Tetrasodium Iminodisuccinate, Galactoarabinan, Cellulose Gum, Xanthan Gum, Citric Acid, Caprylhydroxamic Acid, Sodium Citrate.",50 ml
4066447106404,Sonnencreme sensitiv LSF 50,"Sun Dance, Sundance",Sunscreen,"Aqua, Dibutyl Adipate, Glycerin, Dethylamino Hydroxybenzoyl Hexl Benzoate, C12-15 Alkyl Benzoate, Ethylheyxyl Salicylate,
Ethylhexyl Triazone, Bis-Diglyceryl Polyacyladipate-2, Potassium Cetyl Phosphate, Bis-Ethylheyxloexyphenol Methophenyl Triazine,
Oryza Sativa Bran Cera, Hydrogenated Palm Glycerides, Tocopherol Acetate, Phenylbenzimidazole Sulfonic Acid,
Hydroxyacetophenone, Sqalane, Microcristalline Cellulose, Potassium Hydroxide, Caeprylyl Glycol, Decylene Glycol,
Succinoclycan Tetrasodium Iminodisuccinate, Galactoarabian, Cellulose Gum, Xanthan Gum, Caprylhydroxamic Acid.",100 ml
4066447105957,"Sonnencreme Gel, MED ultra sensitiv, LSF 50+","Sun Dance, Sundance",Sunscreen,"Aqua, Alcohol Denat., Dibutyl Adipate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Glycerin, C12-15 Alkyl Benzoate, Ethylhexyl Salicylate, Diethylhexyl Butamido Triazone, Propylheptyl Caprylate, VP/Hexadecene Copolymer, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Triacontanyl PVP, Phenylbenzimidazole Sulfonic Acid, Tocopheryl Acetate, Acrylates Copolymer, Microcrystalline Cellulose, Caprylyl Glycol, Sodium Hydroxide, Galactoarabinan, Disodium EDTA, Ethylhexylglycerin, Cellulose Gum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Citric Acid, Tocopherol.",150 ml
4066447106275,Sonnenbalsam sensitiv LSF 50,"Sun Dance, Sundance",Sunscreen,"Aqua, Dibutyl Adipate, Glycerin, Dethylamino Hydroxybenzoyl Hexl Benzoate, C12-15 Alkyl Benzoate, Ethylheyxyl Salicylate,
Ethylhexyl Triazone, Bis-Diglyceryl Polyacyladipate-2, Potassium Cetyl Phosphate, Bis-Ethylheyxloexyphenol Methophenyl Triazine,
Oryza Sativa Bran Cera, Hydrogenated Palm Glycerides, Tocopherol Acetate, Phenylbenzimidazole Sulfonic Acid,
Hydroxyacetophenone, Sqalane, Microcristalline Cellulose, Potassium Hydroxide, Caeprylyl Glycol, Decylene Glycol,
Succinoclycan Tetrasodium Iminodisuccinate, Galactoarabian, Cellulose Gum, Xanthan Gum, Caprylhydroxamic Acid.",200 ml
4010355893079,Sonnen light Lotion mit Kokosduft 20 mittel,"Sun dance, Sundance",Sunscreen,"AQUA, OCTOCRYLENE, GLYCERIN, DICAPRYLYL ETHER, C12-15 ALKYL BENZOATE, ETHYLHEXYL SALICYLATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, POTASSIUM CETYL PHOSPHATE, CETEARYL ALCOHOL, TITANIUM DIOXIDE (NANO), BUTYL METHOXYDIBENZOYLMETHANE, PANTHENOL, PHENOXY-ETHANOL, PARFUM, DIMETHICONE, SIMETHICONE, POLYGLYCERYL-2 DIPOLYHYDROXYSTEARATE, BENZYL ALCOHOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, TOCOPHERYL ACETATE, AMINOMETHYL PROPANOL, DECYLENE GLYCOL, BENZYL BENZOATE, TETRASODIUM EDTA, COUMARIN, CI 42090.",200 ml
4010355254207,Sonnenspray 20,"Sun Dance, Sundance",Sunscreen,"Aqua, Octocrylene, Alcohol Denat., Glycerin, C12-15 Alkyl Benzoate, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Dicaprylyl Ether, Triacontanyl PVP, VP/Hexadecene Copolymer, Tocopheryl Acetate, Phenylbenzimidazole Sulfonic Acid, Panthenol, Microcrystalline Cellulose, Caprylyl Glycol, Parfum, Carnosine, Sodium Hydroxide, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Galactoarabinan, Disodium EDTA, Ethylhexylglycerin, Maltodextrin, Cellulose Gum, Limonene, Alpha-Isomethyl Ionone, Xanthan Gum, Camellia Sinensis Leaf Extract, Benzyl Alcohol, Citric Acid, Tocopherol",200 ml
4058172061516,Transparentes Sonnenspray LSF 50,"Sundance, sun dance",Sunscreen,"Alcohol Denat., C12-15 Alkyl Benzoate, Octocrylene, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Acrylates/Octylacrylamide Copolymer, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Tocopheryl Acetate, Diethylhexyl Butamido Triazone, Parfum, Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate, Limonene Alpha-Isomethyl lonone, Benzyl Alcohol, Benzoic Acid.",200 ml
4010355505347,Sonnenmilch 30 (hoch),"Sun Dance, Sundance",Sunscreen,"Aqua, Octocrylene, Glycerin, Alcohol Denat., Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Coco-Caprylate/Caprate, C12-15 Benzoat, Undecane, Tocopheryl/Acetate, Triacontanyl PVP, Tris-Biphenyl Triazine (nano), VP/Hexadecene Copolymer, Tridecane, Phenylbenzimidazole Sulfonic Acid, Parfum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Sodium Hydroxide, Camosine, Xanthan Gum, Decyl Glucoside, Carbomer, Disodium EDTA, Maltodextrin, Limonene, Alpha-Isomethyl lonone, Caprylhydroxamic Acid, Butylene Glycol, Disodium Phosphate, Camellia Sinensis Leaf Extract, Benzyl Alcohol, Tocopherol, Helianthus Annuus Seed Oil",50 ml
4010355505903,Sonnenmilch 30 (hoch),"Sun Dance, Sundance",Sunscreen,"Aqua, Octocrylene, Glycerin, Alcohol Denat., Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Coco-Caprylate/Caprate, C12-15 Alkyl Benzoate, Undecane, Tocopheryl Acetate, Triacontanyl PVP, Tris-Biphenyl Triazine (nano), VP/Hexadecene Copolymer, Tridecane, Phenylbenzimidazole Sulfonic Acid, Parfum, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylyl Glycol, Sodium Hydroxide, Carnosine, Xanthan Gum, Decyl Glucoside, Carbomer, Disodium EDTA, Maltodextrin, Limonene, Alpha-Isomethyl lonone, Caprylhydroxamic Acid, Butylene Glycol, Disodium Phosphate, Camellia Sinensis Leaf Extract, Benzyl Alcohol, Tocopherol, Helianthus Annuus Seed Oil.",200 ml
4010355022196,Transparentes Sonnenspray LSF 50 hoch,"Sun Dance, Sundance",Sunscreen,ALCOHOL C12-15 ALKYL BENZOATE - OCTOCRYLENE-DICAPRYLYL CARBONATE - BUTYL METHOXYDIBENZOYLMETHANE ETHYLHEXYL SALICYLATE - DIBUTYL ADIPATE - DIETHYL - HEXYL BUTAMIDO TRIAZONE BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE ACRYLATES/OCTYLACRYLAMIDE COPOLYMER CYCLOPENTASILOXANE PARFUM - TOCOPHERYL ACETATE-AQUA LIMONENE-ALPHA-ISOMETHYL IONONE TOCOPHEROL - PPG-12 DIMETHICONE.,200 ml
4010355505361,Sonnenmilch LSF 50 hoch,"Sun Dance, Sundance",Sunscreen,Aqua Octocrylene Glycerin Alcohol Denat. Buty Meton dbenzoymethane Ethylheryl Salicylate Dibutyl Adipate Coco-Capni Caprate Tris-Biphenyl Triazine (nano) VPHeradecene Copolymer Uno ne-Phenylbenizimidazole Sulfonic Acid Tocophery Acerate-Troece Methyloropanediol Triacontary PVP Acrylates/C10-30 Alky Acryate Crose polymer Parfum Sodium Hydraxide Decyl Glucoside Yanthan Gum Carnosine Caprylyl Glycol Carborner Disodium EDTA Maltodentrin monene Phenyipropanol Alpha-Isomethyl lonone Butylene G Disodium Phosphate Camellia Sinensis Leaf Edract - Benzyl Achol Tocopherol-Helianthus Annuus Seed Oil.,50 ml
4058172452734,Pro Climate Sonnenfluid 50,"Sun Dance, Sundance",Sunscreen,"Aqua, C12-15 Alkyl Benzoate, Glycerin, Ethylhexyl Salicylate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Octyldodecanol, Titaniun Dioxide (nano), Diethylhexyl Butamido Triazone, Alcohol Denat., Cetearyl Alcohol, Dibutyl Adipate, Glyceryl Stearate Citrate, Glyceryl Stearate SE, Tapioca Starch, Hydroxide, Stearic Acid, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Polyglyceryl-2 Sesquiisostearate, Sodium Cetearyl Sulfate, Xanthan Gum, Phenylbenzimidazole Sulfonic Acid, Acacia Senegal Gum, Sclerotium Gum, Disodium EDTA, Disodium Phosphate, Caprylhydroxamid Acid, Sodium Hydroxide, Potassium Phosphate, Ascorbyl Palmitate, Tocopherol, Helianthus Annuus Seed Oil",100 ml
4066447106251,sun dance 50+ Sonnenmilch,"Sun Dance, Sundance",Sunscreen,"Aqua, Dibutyl Adipate, Glycerin, Diethylamino Hydroxybenzoyl Hexyl Benzoate, C12-15 Alkyl Benzoate, Ethylhexyl Salicylate, Ethylhexyl
Triazone, Bis-Diglyceryl Polyacyladipate-2, Potassium Cetyl Phosphate,
Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Copernicia Cerifera Cera,
Hydrogenated Palm Glycerides, Tocopheryl Acetate, Phenylbenzimidazole
Sulfonic Acid, Hydroxyacetophenone, Oryza Sativa Bran Cera, Squalane
Microcrystalline Cellulose, Potassium Hydroxide, Parfum, Caprylyl Glycol, Decylene Glycol, Succinoglycan, Tetrasodium Iminodisuccinate, Galactoarabinan, Cellulose Gum, Xanthan Gum, Limonene, Alpha-Isomethyl Ionone, Caprylhydroxamic Acid, Benzyl Alcohol.",200 ml
4058172432675,Sonnencreme-Gel Sport,"Sun Dance, Sundance",Sunscreen,"Aqua, Octocrylene, Alcohol, Glycerin, Ethylhexyl Salicylate, Titanium Dioxide (Nano), Butyl Methoxydibenzoylmethane, C12-15 Alkyl Benzoate, Propylheptyl Caprylate, VP/Hexadecene Copolymer, Butyros permum Parkii Butter, Isoamyl Laurate, Silica, Tocopheryl Acetate, Menthone Glycerin Acetal, Parfum, Ethylhexylglycerin, Dimethyl Phenylbutanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Carbomer, Sodium Hydroxide, Dimethicone, Xanthan Gum, Disodium EDTA, Isoamyl Cocoate, Linalool, Limonene, Citral, Tocopherol",150 ml
4058172705243,Sundance Sensitive Sonnenfluid 50+ für Gesicht und Dekolleté,"Sun Dance, Sundance",Sunscreen,,50 ml
3600542452618,Invisible protect refresh 50,Garnier delial Ambre Solaire,Sunscreen,"Alcohol denat., C12-15 Alkyl Benzoate,  Homosalate, Isopropyl Palmitate, Diisopropyl Adipate, Ethylhexyl Salicylate, Dicaprylyl Carbonate, Butyl Methoxydibenzoylmethane, Ethylenediamine/Stearyl Dimer Dilinoleate Copolymer, Ethylhexyl Triazone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Polyamide-8, Drometrizole Trisiloxane, Tocopherol",200
8470001549990,Fotoprotector ISDIN Gel Cream 30 SPF,Fotoprotector ISDIN,Sunscreen,"Aqua, Alcohol Denat, Octocrylene, C12-15 Alkyl Benzoate, Butyl Methoxydibenzoylmethane, Dibutyl Adipate, Bis-Ehtylhexyphenol Methoxyphenyl Triazine, Cyclopentasiloxane, Tromethamine, Cyclohexasiloxane, Ammonium Acryloyldimethytaurate (VP Copolymer), Methylene Bis-Benzotriazolyl Tetramethylbutylphenol Nano, Phenylbenzimidazole Sulfonic Acid, Polycrylamide, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, C13-14 Isoparaffin, Carbomer, Panthenol, Tocophenyl Acetate, Parfum (Fragrance), Decyl Glucoside, Xanthan Gum, Acrylates C10-30 Alkyl Acrylate Crosspolymer, Disodium EDTA, Retinyl Palmitate, Laureth-7, BHT, Linalool, Propylene Glycol, CI 77491 (Iron Oxides), CI 77499 (Iron Oxides), Tocophenol, CI 77492 (Iron Oxides).",250 ml
0303162013148,Australian Sunscreen,Blue Lizard,Sunscreen,,14 g
4061464491267,Ultra Sensitiv Sonnenlotion 50+,Ombra Sun,Sunscreen,"Aqua,",200 ml
3614273490559,Waterlover Hydrating Sun Milk,Biotherm,Sunscreen,,200ml
8720674130347,Solait 50+ kids,Kruidvat,Sunscreen,"AQUA, C12-15 ALKYL BENZOATE, DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE, GLYCERIN, ISOPROPYL PALMITATE, ETHYLHEXYL SALICYLATE, ETHYLHEXYL TRIAZONE, POTASSIUM CETYL PHOSPHATE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE CETEARYL ALCOHOL, TOCOPHERYL ACETATE, DIETHYLHEXYL BUTAMIDO TRIAZONE, GLYCERYL STEARATE, XANTHAN GUM, POLYGLYCERYL-2 DIPOLYHYDROXYSTEARATE, ACACIA SENEGAL GUM, ASPARTIC ACID, CAPRYLYL GLYCOL, CAPRYLHYDROXAMIC ACID, TETRASODIUM IMINODISUCCINATE, FUMARIC ACID, AMINOMETHYL PROPANOL, MALEIC ACID, MALIC ACID",200 ml
3760075070724,alphanova organic sun 30,alphanova,Sunscreen,,125g
3600540877444,Ambre Solaire Spray protecteur brumisateur FPS 20,Garnier,Sunscreen,"Aqua / water, alcohol denat., octocrylene, C12-15 alkyl benzoate, diisopropyl sebacate, butyl methoxydibenzoylmethane, glycerin, isonomyl isononanoate, styrene/acrylates copolymer, ethylhexyl triazone, poly C10-30 Alkyl Acrylate, tocopherol, behenyl alcohol, triethanolamine, caprylyl glycol, acrylates copolymer, terephthalylidene dicamphor sulfonic acid, disodium ethylene dicocamide PEG-15 disulfate, disodium EDTA, cetyl alcohol, glyceryl stearate, glyceryl stearate citrate, parfum / fragrance (F.I.L. B37512/1).",150 mL
0075486085018,Sheer Touch Oil-free Sunscreen Lotion SPF 15,"Edgewell, Hawaiian Tropic",Sunscreen,"Octisalate 4.5%, homosalate 3%, octocrylene 4%, avobenzone 1.5%, aqua, cetearyl alcohol, phenoxyethanol, VP/eicosene copolymer, mica, diisopropyl adipate, C12-15 alkyl benzoate, glycerin, parfum, neopentyl glycol diheptanoate, acrylates/C10-30 alkyl acrylate crosspolymer, methylparaben, coco-glucoside, dimethicone, polymethylsilsesquioxane, propylparaben, sodium hydroxide, ceteth-10 phosphate, dicetyl phosphate, propylene glycol dibenzoate, disodium EDTA, paraffin, xanthan gum, butyrospermum parkii (shea) butter, jojoba alcohol, potassium jojobate, simmondsia chinensis (jojoba) butter, mangifera indica (mango) seed butter, propanediol, tocopheryl acetate, carica papaya (papaya) fruit extract, colocasia antiquorum root extract, mangifera indica (mango) fruit extract, passiflora incarnata fruit extract, plumeria acutifolia flower extract, psidium guajava fruit extract, panthenol, aloe barbadensis leaf juice, sodium ascorbyl phosphate, titanium dioxide",240 mL
0075486085025,Sheer Touch Oil-free Sunscreen Lotion 30 SPF,"Edgewell, Hawaiian Tropic",Sunscreen,"Homosalate 5.5%, Octisalate 4.5%,, octocrylene 4%, avobenzone 2%, aqua, C12-15 alkyl benzoate, cetearyl alcohol, phenoxyethanol, VP/eicosene copolymer, isopropyl adipose, neopentyl glycol diheptanoate, mica, dimethicone, glycerin, parfum, polymethylsilsesquioxane, acrylates/C10-30 alkyl acrylate crosspolymer, coco-glucoside, methylparaben, propylene glycol dibenzoate, ceteth-10 phosphate, dicetyl phosphate, propylparaben, sodium hydroxide, disodium EDTA, paraffin, xanthan gum, butyrospermum parkii (shea) butter, jojoba alcohol, potassium jojoba, simmondsia chinensis (jojoba) butter, mangifera indica (mango) seed butter, propanediol, tocopheryl acetate, carica papaya (papaya) fruit extract, colocasia antiquorum root extract, mangifera indica (mango) fruit extract, passiflora incarnate fruit extract, plumeria acutifolia flower extract, psidium guajava fruit extract, panthenol, aloe barbadensis leaf juice, sodium ascorbyl phosphate, titanium dioxide",240 mL
3612623166239,Cicaplast baume b5+,La Roche-Posay,"Sunscreen, Marseille soaps","La Roche-Posay, E108, crème, E102, E170, Crème.",40 ml
4305615827858,SENSITIV kombinierte Creme & Stift,Sun Ozon,Sunscreen,,25ml + 3g
7319866010157,Sun Spray,"Cosmica, Perrigo",Sunscreen,"Aqua, C12-15 Alkyl Benzoate, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol (nano), Ethylhexyl Salicylate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Ethylhexyl Triazone, Glycerin, Propanediol, Diglycerin, Canola Oil, Myristyl Myristate, VP/Eicosene Copolymer, Tocopheryl Acetate, Propylene Glycol, Polyglycerin-3, Potassium Cetyl Phosphate, Decyl Glucoside, Xanthan Gum, Carbomer, Citric Acid, Sodium Hydroxide, Phenoxyethanol, Potassium Sorbate.",175ml
4061462227479,"SPF 30 High, Refreshing Dry Mist",Lacura sun,Sunscreen,"Alcohol Denat., Butane, Isobutane, Propane, C12-15 Alkyl Benzoate, Cyclopentasiloxane, Octocrylene, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Diethylamino, Hydroxybenzoyl Hexyl Benzoate, Acrylates/Octylacrylamide Copolymer, Tocopheryl Acetate, Parfum, Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate, Limonene, Linalool, Benzyl Alcohol, Hexyl Cinnamal, Alpha-Isomethyl Ionone, Citeonellol, Anise Alcohol, Eugenol",200 ml
4058172060113,Sonnen Roller,SUN dance,Sunscreen,Aqua - Octocrylene - Glycerin - Alcohol Denat. - 12-15 Alkyl Benzoate - Buty! Methoxydibenzoylmethane - Ethylhexyl Salicylate - Diethylamino Hydroxybenzoyl Hexyl Benzoate - Dibutyl Adipate - Coco-Caprylate/Caprate - VP/Hexadecene Copolymer - Triacontanyl PVP - Phenylbenzimidazole Sulfonic Acid - Diethylhexy| Butamido Triazone - Ethylhexyl Triazone - Tocopheryl Acetate - Caprylyl Glycol - Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine - Microcrystalline Cellulose - Sodium Hydroxide - Acrylates/C10-30 Alkyl Acrylate Crosspolymer - Galactoarabinan - Disodium EDTA - Cellulose Gum - Caprylhydroxamic Acid - Xanthan Gum - Citric Acid,100 ml
3282770104592,Mat perfect FPS 50+ Fluido con color,Avène,"Sunscreen, Protector solar","AVENE THERMAL SPRING WATER (AVENE AQUA), C12-15 ALKYL BENZOATE, DICAPRYLYL CARBONATE, METHYLENE BIS-BENZOTRIAZOLYL TETRAMETHYLBUTYLPHENOL [NANO], DISOPROPYL ADIPATE, WATER (AQUA), SILICA, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, DIETHYLHEXYL BUTAMIDO TRIAZONE, ALCOHOL (ALCOHOL DENAT), ALUMINUM STARCH OCTENYLSUCCINATE, BUTYL METHOXYDIBENZOYLMETHANE, C10-18 TRIGLYCERIDES, PROPYLENE GLYCOL DECYL GLUCOSIDE, GLYCERIN, GLYCERYL STEARATE, PEG-100 STEARATE, POTASSIUM CETYL PHOSPHATE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, ASCORBYL GLUCOSIDE, BENZOIC ACID, CAPRYLIC/CAPRIC TRIGLYCERIDE, CAPRYLYL GLYCOL, DISODIUM EDTA, GLYCERYL BEHENATE, GLYCERYL DIBEHENATE, IRON OXIDES (CI 77492) IRON OXIDES (CI 77491), IRON OXIDES (CI 77499), SODIUM HYDROXIDE, STEARYL ALCOHOL, TITANIUM DIOXIDE (CI 77891), TOCOPHEROL, TOCOPHERYL GLUCOSIDE, TRIBEHENIN, XANTHAN GUM",50 ml
0634084471403,40 Sport Mineral Suncreen,Badger,Sunscreen,"Uncoated Zinc Oxide 22.5%, Sunflower Seed Oil, Beeswax, Tocopherol (Sunflower Vitamin E)",68g
4058172934988,Sonnenmilch 30 (hoch),sun dance,Sunscreen,,200 ml
3337875650397,Idéal Soleil SPF 60,Vichy,Sunscreen,,15 ml
3045204804181,Naturals,Ecran Sun,Sunscreen,,200ml
4005900461551,NIVEA SUN UV VISAGE anti-âge Q10,Nivea,Sunscreen,,50 ml
8436542932493,Protección Solar para niños ...y para toda la familia - FPS 50,Amapola Biocosmetics,Sunscreen,"OLEA EUROPAEA FRUIT OIL *, COCOS NUCIFERA OIL*, ZINC OXIDE, TITANIUM DIOXIDE, PERSEA GRATISSIMA OIL*, POLIHYDROXYSTEARIC ACID, BUTYROSPERMUM PARKII BUTTER*, MAURITIA  FLEXUOSA FRUIT OIL, CANDELILLA CERA, SILICA, TOCOPHEROL, LAVANDULA HYBRIDA OIL*, CITRUS LIMON FLOWER/LEAF/STEM OIL, HELIANTHUS ANNUUS SEED OIL, LIMONENE**, LINALOOL**, CITRAL**, GERANIOL**, CITRONELLOL**.

* Ingrediente ecológico certificado
** Ingrediente procedente de los aceites esenciales.

Producto cosmético con un 90 % de ingredientes ecológicos.
Certificado por BIO.INSPECTA-VIDA SANA",125 ml
4056489617419,Sonnenmilch 50 LSF | Hoch,Cien sun,Sunscreen,,250 ml
3600542393713,Ambre Solaire,Garnier,Sunscreen,,200ml
4056489405191,Sonnencreme 50 LSF HOCH,Cien Sun,Sunscreen,,150 ml
8436542931908,Protector solar. Protección corporal alta FPS 50,Amapola Biocosmetics,Sunscreen,"AQUA,  ZINC OXIDE, COCOS NUCIFERA OIL*, CAPRYLYC/CAPRIC TRIGLYCERIDE, TITANIUM DIOXIDE, GLYCERYL OLEATE,  MAURITIA FLEXULOSA FRUIT OIL, GLYCERIN*, POLYGLYCERYL-3-POLYRICINOLEATE,  PERSEA GRATISSIMA OIL*, POLIHYDROXYSTEARIC ACID, XANTHAN GUM, BUTIROSPERMUM PARKII BUTTER*, TOCOPHEROL, LAVANDULA HYBRIDA OIL*, CITRUS LIMON FLOWER/LEAF/STEM OIL,  CANDELILLA CERA, SILICA,  OLEA EURAPAEA OIL UNSAPONIFIABLES,  LIMONENE**, LINALOOL**, CITRAL**, GERANIOL**, CITRONELLOL**, COUMARIN**.

* Ingrediente ecológico certificado
** Componente natural de aceites esenciales

Producto cosmético ecológico con un 91% de ingredientes ecológicos",200 ml
